ustime gx gy gz ax ay az
2462022673 -348 347 761 1924 -16483 -1982
2462029191 -316 38 563 1863 -16376 -1929
2462035654 -79 -118 277 1664 -16751 -1330
2462042156 141 -185 48 1421 -17191 -1287
2462048690 179 -326 -32 1722 -17559 -1177
2462055180 89 -349 -9 2040 -17037 -738
2462061680 -433 -61 -15 1777 -16581 -67
2462068181 -996 276 -94 1822 -16070 -774
2462074700 -1395 432 -79 1846 -15687 -1634
2462081199 -1464 387 -151 1561 -15171 -2348
2462087730 -773 72 274 8454 -29177 -9438
2462094256 671 316 1317 4353 -20617 -4316
2462100753 949 -30 1259 1009 -13633 684
2462107256 617 -450 1305 679 -16462 -733
2462113802 659 -203 1153 1296 -17341 -752
2462120324 353 -185 832 1470 -17312 -889
2462126793 437 -245 742 1176 -16819 -980
2462133264 468 -692 632 1270 -16990 -1475
2462139769 768 -862 520 979 -16769 -1274
2462146235 797 -808 403 1412 -16311 -1167
2462152742 784 -497 512 1771 -16267 -1201
2462159274 725 -179 695 1529 -16378 -1005
2462165808 564 24 808 1361 -16612 -889
2462172315 456 250 885 1520 -16435 -734
2462178838 304 543 972 1193 -16465 -430
2462185372 133 697 966 1044 -16421 -474
2462191901 10 736 928 1014 -16562 -645
2462198434 -47 768 934 1197 -16566 -1035
2462204946 35 679 986 1312 -16404 -1510
2462211481 297 496 1067 1348 -16294 -1752
2462218122 640 235 1131 1296 -16298 -2086
2462224631 1165 -126 1176 1148 -16368 -2172
2462231102 1586 -379 1201 1241 -16335 -1915
2462237579 1886 -541 1307 1578 -16370 -1375
2462244092 2032 -638 1452 1487 -16388 -663
2462250611 1948 -564 1644 1209 -16491 -377
2462257162 1754 -351 1775 1040 -16484 -242
2462263702 1577 -126 1880 1035 -16513 -253
2462270231 1440 108 2009 894 -16480 -470
2462276767 1389 240 2114 832 -16426 -741
2462283267 1398 422 2280 1213 -16365 -631
2462289735 1317 697 2538 1242 -16219 -375
2462296202 1195 1245 2852 708 -16274 -176
2462302701 1226 949 2516 -12277 -17313 -4686
2462309232 1913 -229 -21 1562 -22075 -869
2462315768 1394 -88 387 -813 -17202 1490
2462322302 1481 -139 251 -46 -16551 45
2462328836 1587 -153 186 176 -17771 -72
2462335371 1818 -169 172 580 -15821 178
2462341874 1899 -198 190 -144 -16784 -882
2462348368 2031 -270 111 123 -16494 637
2462354897 2052 -266 98 453 -16529 580
2462361366 1994 -310 99 130 -16686 470
2462367867 2005 -342 70 226 -16503 71
2462374380 2170 -363 23 -12 -16545 191
2462380906 2213 -359 -44 190 -16577 429
2462387399 2197 -366 -75 -59 -16461 809
2462393872 2087 -334 -60 -61 -16510 918
2462400353 1830 -266 -22 65 -16691 538
2462406890 1749 -230 -14 -365 -16708 704
2462413387 1659 -189 -51 35 -16566 510
2462419913 1631 -147 -40 188 -16511 323
2462426403 1717 -136 -31 215 -16440 207
2462432837 1883 -144 9 164 -16424 134
2462439337 2168 -162 23 126 -16542 272
2462445871 2370 -177 53 -3 -16479 759
2462452375 2469 -170 45 -182 -16615 1339
2462458900 2414 -132 8 -234 -16413 1747
2462465413 2292 -122 3 319 -16576 1818
2462471931 2213 -166 17 214 -16562 1794
2462478459 2176 -192 31 -94 -16589 1480
2462484995 2200 -198 28 -16 -16466 1119
2462491501 2361 -251 25 96 -16338 1165
2462498037 2640 -307 21 -108 -16406 772
2462504559 2997 -346 28 297 -16284 922
2462511085 3578 -391 60 367 -16291 1470
2462517596 3622 -423 72 -74 -16575 5797
2462524121 987 -160 1134 -5141 -15215 -1791
2462530562 1049 -291 121 1094 -16936 6669
2462537007 155 -78 -16 1054 -16752 3033
2462543440 123 -77 -45 881 -15991 1367
2462549889 269 1 -74 1360 -16421 1502
2462556317 316 30 53 102 -16461 1988
2462562759 244 54 91 288 -16625 2292
2462569274 252 17 64 31 -16545 2554
2462575707 223 -6 103 230 -16596 1912
2462582134 308 16 184 -350 -16372 2262
2462588563 242 21 111 -449 -16460 2750
2462595003 95 15 -61 -21 -16701 2202
2462601432 46 21 -66 163 -16541 1957
2462607863 77 9 -48 -98 -16458 2247
2462614293 39 -2 -68 29 -16535 2335
2462620723 23 -25 -76 -77 -16438 2518
2462627127 22 -67 -79 -83 -16599 2471
2462633552 41 -104 -72 9 -16410 2279
2462639996 17 -123 -65 8 -16591 1978
2462646423 53 -133 -51 -52 -16739 2080
2462652843 42 -129 -64 38 -16788 2010
2462659272 18 -125 -75 366 -16527 1946
2462665704 26 -108 -45 280 -16545 2037
2462672134 65 -91 -14 87 -16546 1849
2462678567 148 -85 35 93 -16518 2177
2462685005 138 -62 68 47 -16585 2084
2462691432 159 -58 85 -133 -16579 2298
2462697866 141 -57 71 -5 -16536 2272
2462704302 134 -57 36 -76 -16543 2019
2462710732 142 -55 45 -37 -16558 2109
2462717165 132 -34 35 -23 -16559 2026
2462723593 125 -26 21 -126 -16528 2184
2462730046 94 -32 -13 -118 -16493 2254
2462736483 75 -41 -21 -96 -16540 2310
2462742917 48 -59 -58 -151 -16446 2376
2462749348 28 -67 -81 -88 -16533 2213
2462755773 31 -65 -70 -32 -16545 2162
2462762177 31 -69 -65 27 -16530 2161
2462768604 54 -65 -58 130 -16537 2160
2462775004 71 -67 -36 90 -16520 2132
2462781428 71 -72 -32 18 -16545 2203
2462787855 56 -83 -31 61 -16508 2188
2462794281 48 -76 -21 -3 -16521 2026
2462800684 62 -61 -5 111 -16596 2082
2462807108 75 -53 8 -54 -16510 2117
2462813539 82 -49 13 61 -16577 2149
2462819991 94 -42 27 194 -16538 2017
2462826429 102 -47 43 33 -16537 2062
2462832860 99 -41 41 -62 -16525 2183
2462839290 80 -46 26 -32 -16511 2146
2462845701 55 -45 15 -135 -16556 2167
2462852131 32 -37 -6 -111 -16531 2268
2462858561 19 -41 -27 -106 -16526 2201
2462864988 26 -55 -38 -202 -16576 2133
2462871416 58 -76 -33 -334 -16503 2275
2462877845 39 -84 -45 -167 -16577 2125
2462884272 75 -112 -39 -149 -16464 2366
2462890705 41 -99 -51 89 -16517 2193
2462897135 33 -87 -47 56 -16569 2116
2462903569 29 -76 -39 -17 -16596 2156
2462909986 23 -80 -40 -166 -16539 2179
2462916419 21 -90 -56 -59 -16521 2205
2462922945 31 -100 -56 -39 -16499 2160
2462929380 40 -102 -59 -91 -16576 2142
2462935816 34 -89 -70 4 -16587 2187
2462942244 30 -89 -59 6 -16608 2129
2462948672 32 -78 -63 6 -16506 2064
2462955098 42 -73 -58 180 -16543 2015
2462961523 62 -66 -35 108 -16533 2155
2462967946 58 -81 -47 -86 -16554 2262
2462974372 38 -80 -65 -129 -16502 2253
2462980796 30 -82 -59 -130 -16543 2166
2462987223 32 -87 -66 -77 -16573 2099
2462993651 44 -77 -45 8 -16498 1986
2463000075 62 -72 -22 80 -16559 2009
2463006508 86 -82 -9 92 -16540 2188
2463012940 99 -90 10 14 -16550 2214
2463019370 103 -91 15 -31 -16517 2237
2463025811 84 -78 -6 -89 -16532 2227
2463032238 58 -78 -21 -133 -16536 2261
2463038671 46 -77 -36 -125 -16523 2230
2463045098 69 -84 -35 25 -16569 2101
2463051523 78 -76 -17 78 -16598 2039
2463057945 84 -62 1 6 -16565 2050
2463064374 88 -64 -21 43 -16584 1792
2463070805 76 -71 -18 -52 -16564 2084
2463077236 83 -69 8 -163 -16518 2256
2463083632 75 -82 -18 -324 -16459 2297
2463090055 54 -92 -66 -200 -16519 2192
2463096483 42 -93 -71 -77 -16580 2107
2463102916 50 -92 -71 -47 -16545 2109
2463109344 52 -90 -74 46 -16540 2097
2463115768 56 -79 -47 -71 -16498 2212
2463122198 52 -86 -70 -188 -16479 2179
2463128624 36 -83 -72 -50 -16556 2287
2463135075 45 -84 -68 -104 -16559 2268
2463141505 52 -89 -81 14 -16518 2277
2463147933 50 -105 -79 60 -16526 2252
2463154360 33 -101 -66 -79 -16511 2269
2463160789 11 -93 -90 45 -16592 2144
2463167215 13 -93 -79 63 -16582 2138
2463173644 25 -86 -63 99 -16529 2149
2463180073 33 -71 -37 272 -16555 1976
2463186506 68 -61 -2 167 -16572 1967
2463192937 79 -47 16 53 -16547 2006
2463199360 100 -57 26 -67 -16573 2088
2463205808 104 -54 29 -187 -16551 2253
2463212238 78 -55 5 -133 -16549 2304
2463218671 62 -48 -10 -120 -16544 2306
2463225097 55 -59 -15 -222 -16495 2214
2463231525 53 -60 -33 -265 -16475 2231
2463237925 48 -97 -49 -284 -16495 2396
2463244352 31 -119 -81 -108 -16544 2164
2463250775 36 -113 -58 -23 -16539 2138
2463257215 22 -100 -62 -35 -16561 2205
2463263645 29 -94 -67 8 -16595 2186
2463270079 27 -99 -69 -10 -16477 2218
2463276507 26 -100 -65 6 -16568 2126
2463283028 42 -96 -61 25 -16557 2147
2463289468 57 -99 -34 51 -16564 2100
2463295916 69 -92 -8 85 -16586 2141
2463302346 73 -79 -7 -14 -16556 2117
2463308782 72 -77 -12 -48 -16480 2125
2463315211 67 -73 -20 -50 -16515 2171
2463321645 63 -68 -29 -45 -16546 2132
2463328078 76 -75 -17 -61 -16501 2122
2463334514 76 -62 -8 -94 -16541 2105
2463340915 68 -56 -14 -116 -16550 2175
2463347345 55 -62 -22 -112 -16531 2224
2463353746 52 -65 -41 -104 -16478 2239
2463360171 40 -73 -35 68 -16497 2224
2463366613 45 -79 -34 -115 -16477 2240
2463373047 30 -69 -57 -36 -16614 2182
2463379477 30 -67 -39 8 -16624 2214
2463385919 37 -80 -35 -190 -16554 2181
2463392352 35 -86 -48 -4 -16558 2163
2463398785 42 -81 -33 -33 -16508 2146
2463405213 34 -89 -50 -103 -16492 2114
2463411638 40 -84 -66 -12 -16575 2027
2463418061 53 -87 -43 -43 -16547 2052
2463424461 60 -85 -50 -164 -16517 2128
2463430888 52 -86 -74 -144 -16565 2200
2463437314 42 -86 -86 -153 -16574 2234
2463443750 18 -77 -94 -133 -16548 2215
2463450181 1 -77 -112 -222 -16514 2201
2463456611 3 -67 -116 7 -16544 2184
2463463044 15 -74 -93 -79 -16527 2181
2463469474 16 -72 -101 4 -16529 2192
2463475913 23 -75 -92 81 -16532 2159
2463482343 26 -75 -79 -22 -16523 2154
2463488775 33 -77 -74 61 -16597 2144
2463495202 52 -78 -56 108 -16523 2184
2463501627 52 -77 -49 100 -16576 2140
2463508052 69 -88 -33 117 -16524 2090
2463514455 66 -81 -20 17 -16542 2100
2463520879 71 -71 -16 69 -16529 2122
2463527304 73 -74 -4 -67 -16552 2232
2463533748 66 -74 -7 -15 -16519 2205
2463540178 60 -68 -7 -30 -16460 2181
2463546611 52 -72 -24 -62 -16567 2230
2463553045 46 -74 -25 -141 -16569 2265
2463559479 44 -85 -34 -170 -16521 2268
2463565916 36 -89 -45 -120 -16526 2154
2463572341 31 -90 -49 -76 -16538 2168
2463578770 22 -92 -46 -5 -16549 2150
2463585203 33 -91 -50 -20 -16500 2134
2463591644 39 -92 -45 -31 -16533 2136
2463598073 48 -91 -33 -20 -16533 2183
2463604506 51 -89 -30 -47 -16553 2070
2463610930 67 -81 -25 50 -16591 2156
2463617358 74 -77 -7 56 -16488 2117
2463623817 75 -63 -8 -127 -16542 2197
2463630292 66 -64 -18 17 -16570 2187
2463636764 71 -67 -5 -56 -16543 2147
2463643329 73 -62 -14 13 -16550 2160
2463649791 74 -65 -10 -84 -16523 2184
2463656246 66 -57 -31 -256 -16482 2244
2463662701 47 -74 -61 -200 -16487 2209
2463669148 35 -81 -75 -253 -16519 2203
2463675589 18 -81 -98 -165 -16525 2236
2463682001 4 -90 -110 -61 -16544 2239
2463688464 7 -84 -115 61 -16527 2109
2463694911 16 -73 -87 107 -16575 2006
2463701363 33 -74 -60 167 -16560 2152
2463707784 58 -76 -52 24 -16572 2149
2463714188 57 -81 -36 -7 -16550 2198
2463720631 55 -77 -35 70 -16605 2122
2463727065 69 -88 -10 -23 -16502 2169
2463733517 71 -77 -15 -115 -16519 2131
2463740002 64 -70 -13 -56 -16577 2237
2463746467 57 -76 -21 -123 -16585 2257
2463752930 66 -77 -18 -41 -16540 2182
2463759383 56 -72 -4 65 -16541 2103
2463765836 81 -69 4 27 -16578 2140
2463772255 82 -71 32 -96 -16591 2181
2463778715 68 -76 18 -233 -16513 2357
2463785157 33 -94 -33 -291 -16525 2365
2463791610 -1 -107 -82 -122 -16560 2279
2463798065 4 -110 -55 146 -16627 2263
2463804509 3 -118 -27 -118 -16573 2322
2463810959 -24 -127 -55 157 -16603 2288
2463817408 -17 -133 -33 189 -16573 2091
2463823859 8 -139 6 -37 -16580 2141
2463830307 9 -146 0 -50 -16633 2235
2463836750 -23 -127 -2 -174 -16546 1896
2463843203 -18 -107 253 275 -16642 1655
2463849657 53 -68 77 309 -16662 1480
2463856108 101 -41 136 313 -16648 1473
2463862551 97 252 108 -252 -16304 1690
2463868999 43 15 -4 -50 -16629 2048
2463875440 4 54 -61 -90 -16614 1968
2463881882 -49 77 -177 186 -16472 2099
2463888335 -105 16 -171 344 -16336 1793
2463894784 -241 -822 -306 -1134 -16401 1179
2463901224 -367 -1958 -855 7 -16052 2041
2463907677 -625 -2529 -824 650 -16996 2793
2463914141 -676 -3081 2 2347 -16057 4637
2463920591 -1895 -3076 427 589 -20393 2779
2463927062 -2407 -2767 655 -275 -18930 8200
2463933525 -4949 739 -2361 1949 -20044 -121
2463939991 -4963 645 -2287 3032 -23449 -232
2463946458 -4596 -1478 -545 1987 -25120 -392
2463952909 -3001 -2072 797 1214 -24539 488
2463959362 -1739 -2073 1741 720 -22727 2528
2463965809 -1216 -1977 2257 383 -20911 3957
2463972264 -1453 -1627 2302 -195 -19680 4580
2463978718 -1951 -1192 2110 -904 -19316 4263
2463985173 -2331 -805 1768 -1056 -19715 3587
2463991731 -2340 -610 1588 -904 -20277 2757
2463998187 -2239 -516 1635 -605 -20722 2555
2464004647 -2284 -411 1784 -308 -20752 1803
2464011087 -2451 -332 1884 18 -20504 1813
2464017541 -2911 -382 1893 125 -20247 1575
2464023987 -3295 -709 1844 42 -20062 843
2464030433 -3511 -1186 1709 -307 -19999 747
2464036874 -3645 -1750 1569 -500 -19986 733
2464043285 -3709 -2230 1465 -626 -19984 999
2464049737 -3696 -2746 1427 -1139 -19779 1183
2464056179 -3510 -2988 1435 -2007 -19177 1978
2464062622 -3220 -2886 1290 -2317 -18289 2649
2464069068 -2914 -3067 1159 -3047 -18024 2983
2464075521 -2569 -3210 926 -3781 -18060 3112
2464081972 -2308 -3053 614 -4088 -18005 3313
2464088440 -2351 -2657 403 -3784 -17737 3527
2464094899 -2748 -2182 206 -2611 -17665 3567
2464101347 -3386 -1495 -219 -1650 -17557 2800
2464107756 -4275 -1136 -481 -921 -17515 1726
2464114191 -5064 -991 -687 -967 -17627 1100
2464120635 -5788 -989 -1048 -1315 -17633 818
2464127119 -6375 -1111 -1523 -1304 -17766 779
2464133572 -7118 -1214 -2191 -884 -18177 645
2464140054 -7976 -1423 -2552 -646 -18606 781
2464146513 -8450 -1621 -2672 -1091 -19252 754
2464152965 -8650 -1577 -2555 -1224 -19482 528
2464159411 -8407 -1466 -2254 -1379 -19246 818
2464165870 -7795 -1385 -1741 -1836 -18205 1081
2464172323 -6686 -1347 -1337 -4008 -19428 2497
2464178771 -6432 -941 -2071 -3010 -15540 243
2464185226 -5128 -543 -1822 -5534 -13852 2997
2464191677 -3523 -200 -733 -2896 -13684 650
2464198123 -2690 -218 -109 -3128 -11174 26
2464204553 -2592 -226 -582 -2635 -8900 -2443
2464210981 -1865 -537 -1775 -1521 -7847 -5576
2464217411 -833 -1324 -3465 -850 -9922 -6622
2464223855 -83 -2770 -5105 -1128 -13879 -6155
2464230284 -529 -4061 -6333 -627 -17462 -3385
2464236715 -1666 -5432 -6300 1018 -16942 -1553
2464243142 -2646 -6291 -5109 1906 -15738 -1150
2464249566 -2996 -6042 -4151 932 -14116 -501
2464255966 -3818 -5216 -3660 -196 -13212 -240
2464262365 -5364 -4847 -3779 -686 -12757 -534
2464268789 -6706 -5026 -4021 22 -11445 -1189
2464275214 -7689 -5635 -4230 871 -10083 -2551
2464281642 -8456 -5527 -4630 912 -9774 -3374
2464288071 -9123 -4638 -5416 2329 -11176 -3953
2464294502 -10116 -1983 -6694 1941 -10809 -3093
2464300934 -10939 -2667 -6114 1424 -11374 -2643
2464307491 -11026 -3877 -6038 -213 -13920 -2209
2464313967 -10173 -3592 -6976 -1465 -17746 -1565
2464320411 -9115 -4059 -7305 -971 -22619 614
2464326847 -8101 -5635 -5817 1418 -22165 -3820
2464333285 -6686 -5626 -3423 2371 -19292 -1201
2464339713 -6556 -5114 -942 2280 -14561 -3206
2464346147 -6205 -4860 -22 843 -11138 -4923
2464352579 -6046 -5351 -306 -420 -8433 -5763
2464359017 -6017 -5952 -1526 -411 -7154 -6485
2464365446 -5687 -6522 -2550 193 -6762 -7228
2464371877 -5270 -6791 -3265 405 -6847 -6999
2464378321 -5209 -6880 -3694 742 -7135 -6401
2464384755 -5718 -6421 -3942 768 -7233 -6452
2464391189 -6389 -5399 -4214 659 -7824 -6786
2464397617 -7055 -4457 -4526 592 -8825 -6691
2464404018 -7336 -3873 -4708 578 -10276 -6852
2464410446 -6684 -3098 -4398 502 -14237 -10018
2464416878 -842 -2430 -2966 -908 -16271 -2036
2464423310 -2295 -2332 -3236 -1396 -11043 -4132
2464429710 -3598 -1406 -3991 3012 -10644 -10932
2464436141 -1644 -1716 -2458 1522 -9137 -7441
2464442571 -2044 -1752 -2489 -360 -6706 -5437
2464449004 -3056 -1171 -3689 237 -6265 -8632
2464455415 -3503 -1264 -4093 564 -6245 -9674
2464461856 -4079 -1524 -4241 321 -5467 -9037
2464468305 -5411 -1319 -4982 952 -5598 -10762
2464474749 -6273 -1217 -5609 2142 -6827 -13317
2464481201 -6903 -1629 -5668 3052 -9077 -14060
2464487643 -7682 -1931 -5353 3564 -10566 -13729
2464494116 -8261 -1936 -4911 3728 -11313 -13057
2464500571 -8503 -2286 -4262 3398 -11620 -12074
2464507059 -8333 -2126 -3730 2532 -11873 -11016
2464513505 -7838 -1978 -3387 1815 -12055 -10036
2464519990 -6798 -1848 -3167 1354 -11575 -9277
2464526434 -5817 -1832 -3079 831 -10488 -8693
2464532880 -5013 -2018 -2833 342 -9332 -7462
2464539323 -4436 -1769 -2670 120 -8059 -6812
2464545734 -3569 -406 -864 2423 -9947 -3616
2464552186 -3222 2174 2225 256 -5256 -3342
2464558630 -5801 2873 860 -1174 -2661 -7714
2464565077 -7549 3206 -1783 2092 -4854 -13087
2464571522 -8155 2835 -3295 3743 -7816 -15478
2464577972 -7552 2178 -3699 3632 -9750 -17829
2464584419 -6103 1619 -3620 5404 -12559 -19065
2464590863 -3967 1342 -2839 6457 -12757 -17945
2464597327 -3177 1364 -1917 6287 -10971 -17267
2464603774 -2535 1463 -1122 6049 -9620 -15470
2464610228 -2247 1504 -518 5030 -8473 -14141
2464616675 -2274 911 124 3377 -6571 -12268
2464623208 -2375 559 5 2237 -5367 -12510
2464629654 -2216 306 -644 1935 -5124 -12593
2464636113 -2081 -15 -1295 2615 -5414 -12695
2464642559 -1846 196 -1697 3398 -6172 -13752
2464649033 -1474 354 -1856 3815 -6611 -15161
2464655505 -813 -34 -1912 3683 -6811 -16129
2464661961 -297 -495 -2122 3560 -7152 -15298
2464668404 -113 -865 -2244 3912 -8652 -14449
2464674857 -136 -1429 -2200 3606 -10733 -13676
2464681338 -555 -1542 -1908 3986 -12272 -13065
2464687792 -1462 -1419 -1001 4970 -11809 -13821
2464694259 1068 885 4461 12165 -16481 -8711
2464700723 -713 2299 8563 4066 -6493 -14569
2464707174 -2389 3207 6349 3462 -1728 -21062
2464713630 -2099 2212 2488 3333 2278 -22988
2464720071 -1163 -762 -851 5724 -3275 -21803
2464726517 653 -527 -732 5790 -3462 -13313
2464732969 -366 459 -432 4391 -6084 -13593
2464739475 -505 886 -418 3555 -7952 -15907
2464745971 336 606 -654 4835 -9401 -13774
2464752412 500 1415 114 6960 -9440 -11961
2464758910 -48 2105 934 4506 -9114 -13456
2464765384 -131 2043 777 5227 -8223 -13876
2464771879 -381 2116 652 5149 -7714 -13223
2464778431 -1099 2009 596 5195 -7976 -13634
2464784903 -1711 2060 709 4510 -8476 -15328
2464791398 -1935 925 434 3143 -8722 -14436
2464797905 -2186 224 32 3980 -8920 -14037
2464804439 -2505 -211 -9 3379 -8687 -13890
2464810973 -2768 -475 89 3393 -8544 -13528
2464817522 -1644 909 2573 5913 -12940 -12901
2464824041 -1030 2727 6438 3878 -9300 -10874
2464830544 -2484 3709 7033 351 -7378 -15720
2464837015 -1945 2788 5411 1329 -6564 -18464
2464843497 -637 1025 3836 2524 -5056 -18889
2464850050 1778 -773 3863 2791 -4157 -17290
2464856565 3072 -788 4102 2840 -4224 -13665
2464863082 2751 -69 3805 2046 -4778 -13044
2464869590 2165 639 3042 1624 -6044 -13852
2464876151 1105 1612 731 1762 -5967 -15416
2464882653 1651 968 327 2257 -6025 -15147
2464889122 2453 480 757 2652 -6685 -14260
2464895637 2453 1050 1075 2302 -6641 -13924
2464902108 2033 1665 1071 2549 -7560 -13110
2464908618 1442 1729 1006 2221 -8819 -13555
2464915091 1094 1642 754 2771 -9752 -14960
2464921594 1042 1293 523 3036 -9663 -15522
2464928138 1189 764 605 3707 -9695 -16072
2464934673 1360 446 684 2865 -9276 -15423
2464941206 1172 398 495 2316 -10017 -14963
2464947863 763 -104 582 1643 -10025 -13810
2464954380 147 -559 518 1481 -9604 -13335
2464960932 -193 -860 494 1587 -9653 -12869
2464967467 -381 -1193 542 1687 -8778 -12244
2464974002 -755 -1400 678 1214 -7698 -12268
2464980549 -476 -1735 1611 1913 -8114 -13349
2464987071 -612 -1646 1988 1964 -7810 -13374
2464993571 -1539 -872 689 -1819 -8079 -11019
2465000140 -3864 422 -2763 -5832 -6155 -8083
2465006673 -6591 598 -7084 1562 -8831 -11166
2465013124 -8148 68 -7692 1959 -6726 -11245
2465019633 -9476 41 -8329 3624 -6135 -13431
2465026097 -11139 197 -9906 3298 -6409 -15060
2465032606 -12343 -298 -10897 2920 -6461 -13871
2465039140 -13768 -1022 -11995 5756 -5132 -14788
2465045644 -14870 -1216 -12152 4220 -5856 -13017
2465052170 -15721 -1532 -12410 4057 -5477 -15222
2465058697 -15695 -2611 -12379 -2126 -3896 -16903
2465065239 -16193 -3015 -13749 6288 -4679 -16533
2465071767 -13505 -2160 -11326 8054 -6423 -20827
2465078269 -9141 -3033 -7953 6439 -6289 -18781
2465084741 -5349 -3698 -4379 6143 -5272 -15664
2465091221 -2316 -3274 -1764 7592 -5026 -16286
2465097753 -428 -2805 952 6180 -3659 -15709
2465104279 665 -2253 2157 4986 -3226 -14070
2465110806 318 -2038 2535 3722 -2713 -14394
2465117341 -217 -1796 2124 3759 -3105 -15025
2465123876 -442 -1860 1801 3363 -2877 -15808
2465130354 -408 -2193 1417 1714 -2328 -15054
2465136880 -916 -3265 781 3935 -2729 -15540
2465143371 -1933 -4075 -208 2679 -2364 -16221
2465149906 -1457 -4202 -501 2996 -2632 -15586
2465156389 -1040 -4295 -210 4116 -2643 -14999
2465162836 -510 -4157 698 3025 -1484 -15294
